,doi,type,text_redacted
5602,10.1016/j.fuproc.2008.03.006,precipitation_ceramic_synthesis,"CeO0.75Zr0.25O2 and doped CeO0.75Zr0.25O2 were pre ... erence, CeO2 was also prepared by the same method."
5603,10.1016/j.apsusc.2017.04.137,precipitation_ceramic_synthesis,The bifunctional Fe-Zr composites were synthesized ... terial was stored in a desiccator for further use.
5604,10.1007/s10854-011-0351-8,precipitation_ceramic_synthesis,Nano particles of Co(0.5-x)NixZn0.5Fe2O4 with x-va ... ions and the results are published elsewhere [14].
5605,10.1007/s10853-017-0826-y,precipitation_ceramic_synthesis,Mg-Al-NO3 was prepared by a coprecipitation method ... dried at 90 degC for 24 h to obtain Mg-Al-NO3 LDH.
5606,10.1016/j.cattod.2007.10.059,precipitation_ceramic_synthesis,"For the preparation of doped precursors, the well  ... air at 385 K overnight and denoted as Precursor B."
5607,10.1016/j.electacta.2013.02.037,precipitation_ceramic_synthesis,"LiOH*H2O, Ni(NO3)2*6H2O, Mn(NO3)2*6H2O and Co(NO3) ... nt of NH4F and heating at 450 degC for 5 h in air."
5608,10.1016/j.jmmm.2015.05.082,precipitation_ceramic_synthesis,"In this study, the compounds of composition of Y3A ... paration process is schematically shown in Fig. 1."
5609,10.1016/j.cej.2015.10.004,precipitation_ceramic_synthesis,The co-precipitation method was adopted for the pr ... ed water and dried in an oven at 80 degC for 12 h.
5610,10.1016/j.cattod.2006.05.015,precipitation_ceramic_synthesis,The CeO2-ZrO2-Bi2O3 solid solutions were prepared  ... lso prepared by the same procedure for comparison.
5611,10.1016/j.apcata.2005.12.003,precipitation_ceramic_synthesis,Natural phosphate used in this work comes from an  ... 0 degC and calcined in air at 900 degC for 30 min.
5612,10.1016/j.cattod.2011.05.014,precipitation_ceramic_synthesis,Ce0.65Zr0.30La0.05O2 solid solution was prepared b ... h. The nominal content of La2O3 was about 4.6 wt%.
5613,10.1016/j.cattod.2011.09.042,precipitation_ceramic_synthesis,The CuxCryOz mixed oxide was prepared by the stand ... e material obtained was calcined at 873 K for 3 h.
5614,10.1016/j.ssi.2007.06.010,precipitation_ceramic_synthesis,The procedures for preparation of layered LiNi0.5M ...  900 degC for 24 h in air after thorough grinding.
5615,10.1016/j.cattod.2011.04.043,precipitation_ceramic_synthesis,CZ doped by nickel oxide with different content wa ...  1000 degC for 4 h in air to obtain aged supports.
5616,10.1016/j.actamat.2013.11.028,precipitation_ceramic_synthesis,Anhydrous Ag2C2O4 and NiC2O4 crystals were synthes ... tion between 0.4 and 0.6 produced similar results.
5617,10.1016/j.electacta.2012.05.145,precipitation_ceramic_synthesis,"Reagents were all of AR grade. Water used in the s ... several times, and then dried at 60 degC for 12 h."
5618,10.1016/j.cej.2015.10.055,precipitation_ceramic_synthesis,The CeTi nanoparticles were prepared by co-precipi ... 20 degC for 24 h and calcined at 500 degC for 4 h.
5619,10.1016/j.apcatb.2013.12.019,precipitation_ceramic_synthesis,The layered double hydroxide support containing Zn ... ith distilled water and dried at room temperature.
5620,10.1016/j.jssc.2006.01.012,precipitation_ceramic_synthesis,The CS/LDHs were prepared by the coprecipitation m ... er and dried in a vacuum oven at 40 degC for 24 h.
5621,10.1002/cplu.201500054,precipitation_ceramic_synthesis,Three different nanostructures of MnO2 such as nan ... prepared without and the other two with templates.
5622,10.1016/j.jpowsour.2006.02.045,precipitation_ceramic_synthesis,MnO2*xH2O was prepared by chemical co-precipitatio ... n MnO2*xH2O/CRF composite materials were obtained.
5623,10.1016/j.jpowsour.2011.05.013,precipitation_ceramic_synthesis,Synthesis of non-spherical Ni(OH)2 powders was car ... (at 120 degC for 2 h) to obtain the final product.
5624,10.1016/j.optmat.2004.10.001,precipitation_ceramic_synthesis,"Preparation of YPO4 by co-precipitation method: Y2 ... ount of flux, and then fired at 1000 degC for 2 h."
5625,10.1007/s11144-009-0120-3,precipitation_ceramic_synthesis,To an iron free sulfuric acid digested aqueous sol ... stilled water and then dried overnight at 90 degC.
5626,10.1016/j.snb.2014.01.086,precipitation_ceramic_synthesis,The ZnWO4 powders were prepared by means of coprec ... ded thoroughly to achieve the final ZnWO4 powders.
5627,10.1007/s10853-012-7076-9,precipitation_ceramic_synthesis,Al2Mo3O12 nanopowder was prepared through co-preci ... 0 degC and maintained at this temperature for 5 h.
5628,10.1016/j.cattod.2013.10.042,precipitation_ceramic_synthesis,"The Cu/ZnO catalyst (Cu/Zn = 1:1, molar ratio) was ... nd then screened into the size between 20-40 mesh."
5629,10.1016/j.jallcom.2015.05.097,precipitation_ceramic_synthesis,The precursor (FePO4[?]2H2O) for LiFePO4/C was pre ... 0 degC in air for 4 h to obtain crystalline FePO4.
5630,10.1002/ceat.201400668,precipitation_ceramic_synthesis,Promoted Fe-Al-Cu catalysts with Fe/Al = 10 and Fe ... nd calcined at 400 degC for 4 h in air atmosphere.
5631,10.1016/j.cej.2007.03.057,precipitation_ceramic_synthesis,The CeO2-ZrO2 mixed oxide support was prepared by  ... ed to a size 50-70 mesh before metal impregnation.
5632,10.1007/s10853-014-8321-1,precipitation_ceramic_synthesis,"In the co-precipitation method, freshly prepared a ... s have been characterized from various techniques."
5633,10.1016/j.cej.2013.03.118,precipitation_ceramic_synthesis,"All chemicals were of the highest quality commerci ... 3, and Fe(NO3)3 solutions was prepared in advance."
5634,10.1016/j.cej.2012.01.003,precipitation_ceramic_synthesis,"MoZnAlO catalysts with different Zn/Al molar ratio ... ure, the resulting solid was the MoZnAlO catalyst."
5635,10.1016/j.apcatb.2009.09.036,precipitation_ceramic_synthesis,The mixed oxide supports were prepared by coprecip ... ed oxide with 75 wt.% of CeO2 and 25 wt.% of ZrO2.
5636,10.1016/j.jallcom.2011.08.058,precipitation_ceramic_synthesis,The co-precipitation method was applied for the pr ... icles were precalcined in air at 400 degC for 2 h.
5637,10.1016/j.apsusc.2005.11.062,precipitation_ceramic_synthesis,Ce0.6Zr0.4O2 was prepared by a co-precipitation te ... ). This material is hereafter referred to as CZ60.
5638,10.1016/j.biocel.2015.12.002,precipitation_ceramic_synthesis,"Bare SPIONs were synthesized by the alkaline copre ... 6,500 x G; 45 min) to remove aggregates (Eq. (1))."
5639,10.1007/s10854-016-5927-x,precipitation_ceramic_synthesis,CoFe2O4-coated poly(acrylonitrile) microspheres we ... d on the calculation of weight gain after plating.
5640,10.1016/j.ssi.2013.09.009,precipitation_ceramic_synthesis,"Ni-Fe LDH intercalated with CO32 - (Ni-Fe CO32 - L ... washed with distilled water, and dried at 80 degC."
5641,10.1016/j.jcat.2011.01.016,precipitation_ceramic_synthesis,Supported [Bmim]3PMo12O40 was prepared by a co-pre ... asured on a Micromeritics Tristar 3020 instrument.
5642,10.1016/j.cemconres.2004.05.012,precipitation_ceramic_synthesis,The CaAl LDH was prepared by a pH-controlled copre ... ial was then dried for 16 h at 100 degC in vacuum.
5643,10.1016/j.electacta.2013.11.124,precipitation_ceramic_synthesis,The transition metal (TM) hydroxides precursor (Ni ... d dried in an oven at 100 degC for 10 h in vacuum.
5644,10.1016/j.jcat.2016.02.025,precipitation_ceramic_synthesis,The CuO-ZnO-Al2O3 precursor (Cu:Zn:Al = 60:30:10 a ... h yielding the oxide CuO-ZnO-Al2O3 (CZA) catalyst.
5645,10.1016/j.jallcom.2015.12.076,precipitation_ceramic_synthesis,The flaky graphite/cobalt zinc ferrite composites  ... s were obtained after cooling to room temperature.
5646,10.1016/j.matchemphys.2014.06.071,precipitation_ceramic_synthesis,Heterostructured TiO2/BiOCl nanocomposite photocat ... ation method and heat treated at 400 degC for 2 h.
5647,10.1016/j.cattod.2014.07.035,precipitation_ceramic_synthesis,The CeMoOx catalyst samples were prepared with a u ... denoting the calcination temperature after CeMoOx.
5648,10.1016/j.jcat.2010.03.015,precipitation_ceramic_synthesis,"V2O5-Al2O3 supports with vanadia contents of 0, 10 ... adia content in weight percentage in the Vx-Al2O3."
5649,10.1016/j.jcat.2007.09.015,precipitation_ceramic_synthesis,The Mg-Al hydrotalcite (Mg/Al molar ratio = 4) was ...  were kept under inert atmosphere for further use.
5650,10.1016/j.jhazmat.2009.12.116,precipitation_ceramic_synthesis,"For coprecipitation method, manganese nitrate (0.0 ... , the samples were calcinated at 500 degC for 6 h."
5651,10.1016/j.cattod.2016.06.005,precipitation_ceramic_synthesis,The preparative methods adopted in this study were ... ere calcined in open air at 450 degC for 9 h [22].
5652,10.1016/j.snb.2008.01.064,precipitation_ceramic_synthesis,The Co-Ce oxides were prepared by the co-precipita ... peratures ranged from 250 degC to 500 degC in air.
5653,10.1016/j.cej.2011.06.053,precipitation_ceramic_synthesis,The SnO2/ZnO QDs heterojunction were prepared by a ... degC in air to obtain SnO2/ZnO QDs heterojunction.
5654,10.1016/j.electacta.2015.10.031,precipitation_ceramic_synthesis,A simple co-precipitation method was used to synth ... 35 degC for 72 h and then at 170 degC for 3 hours.
5655,10.1016/j.cattod.2012.07.029,precipitation_ceramic_synthesis,The catalysts were synthesized by citrate and copr ... ontains 30 wt.% Cu and is labeled Cu(30)/ZnO(COP).
5656,10.1016/j.apcatb.2012.07.008,precipitation_ceramic_synthesis,CeO2 and Ru-CeO2 catalysts were prepared by precip ... henium is 0.02 g mL-1) to Ce(NH4)2(NO3)6 solution.
5657,10.1016/j.jcis.2013.02.004,precipitation_ceramic_synthesis,The adsorbent of mesoporous Ce-Fe binary oxides (M ... the effect of calcination on the property of MCFO.
5658,10.1002/ejic.201402602,precipitation_ceramic_synthesis,4.2.1. Direct Synthesis of Oleic Acid/LDH: The hyb ... ion and dried at 30 degC for 24 h before grinding.
5659,10.1016/j.cattod.2010.11.032,precipitation_ceramic_synthesis,Mg-Al layered double hydroxides (LDH) with Mg/Al r ...  flow at 723 K for 7 h to obtain the mixed oxides.
5660,10.1016/j.cattod.2011.06.006,precipitation_ceramic_synthesis,ZnO-supported cobalt catalysts and the catalyst su ... port in all catalysts contained 5 wt.% of alumina.
5661,10.1016/j.cattod.2014.06.035,precipitation_ceramic_synthesis,Mg-Al hydrotalcites were prepared using an adapted ... efore being sieved to a 212-425 μm sieve fraction.
5662,10.1007/s10854-011-0565-9,precipitation_ceramic_synthesis,"Nanoparticles of MnBixFe2-xO4 (with x = 0.0, 0.02, ... ples are then sintered in air for 5 h at 500 degC."
5663,10.1016/j.cej.2011.03.019,precipitation_ceramic_synthesis,"Mg-Fe-CO3 (LDH), with various Mg/Fe molar ratios o ... ng 8 h. The obtained solid was designated as CLDH."
5664,10.1016/j.apcata.2004.10.025,precipitation_ceramic_synthesis,"The support, TiO2-ZrO2, with a molar ratio of 1:1  ... d support had a N2 BET surface area of 170 m2 g-1."
5665,10.1016/j.jallcom.2014.01.155,precipitation_ceramic_synthesis,Magnetite nanoparticles were obtained by chemical  ... s dried in a vacuum oven at 30 +- 5 degC for 24 h.
5666,10.1016/j.electacta.2016.01.090,precipitation_ceramic_synthesis,The ionic material Sm0.2Ce0.8O1.9 (SDC) was synthe ... degC in air for 4 h to get final SDC product [31].
5667,10.1016/j.cej.2012.08.037,precipitation_ceramic_synthesis,For the preparation of the hydrotalcite precursors ...  air to obtain the NiMgAlLa mixed-oxide catalysts.
5668,10.1016/j.jmatprotec.2007.12.093,precipitation_ceramic_synthesis,Precursor powders were produced via coprecipitatio ... C/min in a Dr. Sinter type SPS3.20 MK-V apparatus.
5669,10.1016/j.cej.2010.12.042,precipitation_ceramic_synthesis,Ce-Zr-O2 (designated as CZ) and Mn doping samples  ... 700 degC for 6 h in air to get the final supports.
5670,10.1016/j.cattod.2007.06.024,precipitation_ceramic_synthesis,Hydrotalcites with different Mg:Al molar ratios (x ... C for 8 h. The final product was mentioned as HTx.
5671,10.1016/j.apcatb.2008.01.007,precipitation_ceramic_synthesis,"MnOx modified Co3O4-CeO2 catalysts were prepared b ... nd c represented the molar ratio of Co, Ce and Mn."
5672,10.1016/j.matlet.2009.10.043,precipitation_ceramic_synthesis,In the second technique (the co-precipitation tech ... ed in air at 150 degC to obtain precursor powders.
5673,10.1016/j.jpcs.2005.09.072,precipitation_ceramic_synthesis,The Mg-Al-LDH with a Mg/Al molar ratio of 2.0 was  ... position was [Mg0.66Al0.34(OH)2](CO3)0.17*0.76H2O.
5674,10.1016/j.apcata.2003.10.025,precipitation_ceramic_synthesis,"Nanometer coupled oxide ZnO-SnO2 was prepared usin ... H2O for SnO2 and ZnSO4*7H2O for ZnO, respectively."
5675,10.1016/j.matchemphys.2009.01.005,precipitation_ceramic_synthesis,The 50/50 CuO/CeO2 and the 25/25/50 CuO/Co3O4/CeO2 ...  110 degC and calcined in air at 600 degC for 3 h.
5676,10.1002/cphc.201200665,precipitation_ceramic_synthesis,Samples were prepared by a co-precipitation method ...  was calculated to give a gold loading of 6 wt. %.
5677,10.1016/j.jcat.2012.06.011,precipitation_ceramic_synthesis,"AgBr-BiOBr samples were synthesized using a co-pre ... tilled water, and then dried at 65 degC overnight."
5678,10.1016/j.cej.2016.07.061,precipitation_ceramic_synthesis,Mixed oxides zirconium-titanium (ZrTiO) were prepa ... respectively with air at 400 and 500 degC for 2 h.
5679,10.1016/j.jssc.2006.11.009,precipitation_ceramic_synthesis,The TiO2-ZrO2 mixed oxide (1:1 molar ratio) suppor ... cipitate was finally calcined at 500 degC for 6 h.
5680,10.1016/j.electacta.2014.10.151,precipitation_ceramic_synthesis,The spherical Ni0.5Mn0.5CO3 carbonate precursor wa ... nside a vacuum oven at 110 degC for several hours.
5681,10.1016/j.cattod.2014.02.050,precipitation_ceramic_synthesis,A hydrotalcite with a Mg/Al ratio of 3 was synthes ... ls on the preparation procedure are given in [31].
5682,10.1007/s10853-016-9733-x,precipitation_ceramic_synthesis,"All the materials are composed of CeO2-ZrO2-La2O3- ... rials signed as CZ-1000 and CZ-1100, respectively."
5683,10.1016/j.ceramint.2011.08.018,precipitation_ceramic_synthesis,In the co-precipitation method the Sr(II) and Fe(I ...  ethanol (volume ratio 1:1) and dried at 100 degC.
5684,10.1016/j.apcata.2004.02.011,precipitation_ceramic_synthesis,"A ZnO-Cr2O3 (Zn:Cr=8:2, mol ratio) support was pre ... 2 h, and calcined in air flow at 500 degC for 1 h."
5685,10.1016/j.cej.2015.08.027,precipitation_ceramic_synthesis,The 30%CuO/ZrO2-CP catalyst was prepared by a co-p ... 383 K and calcined at 673 K in static air for 4 h.
5686,10.1016/j.matchemphys.2012.05.017,precipitation_ceramic_synthesis,Nanoparticle Li[Ni1/3Co1/3Mn1/3]O2 was prepared us ...  for 10 h to take nanosized Li[Ni1/3Co1/3Mn1/3]O2.
5687,10.1016/j.fuproc.2008.08.008,precipitation_ceramic_synthesis,"The catalysts with different Mg/Zr ratios (1:1, 2: ... th weight ratios of 1:1, 2:1 and 3:1 respectively."
5688,10.1016/j.elecom.2009.10.023,precipitation_ceramic_synthesis,The LiFePO4/graphene composites were prepared usin ...  same procedure except that no graphene was added.
5689,10.1016/j.cej.2014.09.059,precipitation_ceramic_synthesis,Pyromellitic acid intercalated ZnAl-LDHs were synt ... or the following experiments and characterization.
5690,10.1016/j.fuel.2008.04.015,precipitation_ceramic_synthesis,Ce0.75Zr0.25O2 solid solution was also prepared by ... in an air flow. The sample was labeled as CZ-CTAB.
5691,10.1002/cssc.200800085,precipitation_ceramic_synthesis,Synthesis of hydrotalcite-based materials: The met ... KxHT* (Kx stands for the amount of K2CO3 in wt %).
5692,10.1007/s10854-016-4409-5,precipitation_ceramic_synthesis,SrMoO4 and Eu3+(Dy3+)-doped SrMoO4 phosphors have  ... ral times. The washed powder was dried at 80 degC.
5693,10.1016/j.electacta.2011.05.071,precipitation_ceramic_synthesis,The LiCoPO4 coated Li1.2Ni0.18Mn0.59Co0.03O2 was p ... d at 500 degC for 3 h to obtain the final product.
5694,10.1016/j.jmmm.2011.02.017,precipitation_ceramic_synthesis,Nanoparticles of Mn0.5Zn(0.5-x)CdxFe2O4 with x var ... ration sample magnetometer (Lakeshore Model 7000).
5695,10.1016/j.cej.2015.04.122,precipitation_ceramic_synthesis,The sorbents were synthesized by coprecipitation o ... were calcined at 200 degC to produce the sorbents.
5696,10.1002/advs.201500199,precipitation_ceramic_synthesis,Synthesis of Electrocatalysts: The materials were  ... m the same procedure except the addition of Tween.
5697,10.1016/j.matchemphys.2012.01.025,precipitation_ceramic_synthesis,Yb3+/Er3+ codoped Gd6WO12 nanoparticles were prepa ... er the precursor was sintered at 900 degC for 1 h.
5698,10.1016/j.apenergy.2014.12.042,precipitation_ceramic_synthesis,A typical precipitated Fe-Mn-K-SiO2 catalyst used  ... as follows Fe:Mn:K:Si = 100:15:3:30 (molar ratio).
5699,10.1016/j.cej.2012.01.068,precipitation_ceramic_synthesis,SO42-/ZnO-TiO2: Zn-Ti hydroxide gel was prepared b ... he following based on the calcination temperature.
5700,10.1016/j.electacta.2013.06.033,precipitation_ceramic_synthesis,Nine (CoxNi1-x)2Al-NO3 LDH compounds (with x = 0;  ... nized water and dried in air at 30 degC overnight.
5701,10.1016/j.jcat.2004.10.006,precipitation_ceramic_synthesis,Mono- and bimetal catalysts were prepared by using ... etermined by atomic absorption spectroscopy (AAS).
